id;data_abertura_proposta;data_entrega_edital;data_entrega_proposta;data_publicacao;endereco_entrega_edital;funcao_responsavel;identificador;informacoes_gerais;modalidade;nome_responsavel;numero_aviso;numero_itens;numero_processo;objeto;situacao_aviso;tipo_pregao;tipo_recurso;uasg;descricao_item;quantidade_item;valor_estimado_item;descricao_detalhada_item;margem_preferencial;situacao_item;menor_lance;decreto_7174;fornecedor_vencedor;tratamento_diferenciado;unidade_fornecimento;valor_negociado;valor_final;url_pregao;valor_item;tipo_material;situacao
3515;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;200;9;Pão, tipo baguete francesa, longo, com peso líquido do produto (unidade) de 120g, conforme especificação complementar.;false;homologado;9;false;NA;NA;QUILOGRAMA;NA;9;/pregoes/doc/pregao/1200760000012014;9;1473;ALTO
3516;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;6000;7,9;Pão, tipo francês (cacetinho), com peso líquido do produto (unidade) de 50g, conforme especificação complementar.;false;homologado;8;false;NA;NA;QUILOGRAMA;NA;8;/pregoes/doc/pregao/1200760000012014;7,9;1473;NORMAL
3517;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;3200;8,5;Pão, tipo francês (cacetinho), mini, com peso líquido do produto (unidade) de 25g, conforme especificação complementar.;false;homologado;9;false;NA;NA;QUILOGRAMA;NA;9;/pregoes/doc/pregao/1200760000012014;8,5;1473;NORMAL
3518;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;6200;9,2;Pão, tipo hambúrguer, com peso líquido do produto (unidade) de 50g, conforme especificação complementar.;false;homologado;9;false;NA;NA;QUILOGRAMA;NA;9;/pregoes/doc/pregao/1200760000012014;9,2;1473;ALTO
3519;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;7200;0,8;Pão, tipo siri, com recheio de queijo tipo mozzarella ou prato e peso líquido do produto (unidade) de 50g, conforme especificação complementar.;false;homologado;1;false;NA;NA;UNIDADE;NA;1;/pregoes/doc/pregao/1200760000012014;0,8;1473;NORMAL
5592;2014-03-28T13:30:00;2014-03-18T08:30:00;2014-03-18T08:30:00;2014-03-18;Estrada Dos Pioneiros, 3131 - Jardim Morumbi - /PR;Pregoeira;1,5014805000012E+016;NA;5;MARIA ELENI CURTI;12014;NA;3,06400028820149E+015;Pregão Eletrônico Aquisição de gêner os alimentícios para atender a UTFPR Câmpus L ondrina.;Publicado;Eletrônico;Nacional;150148;PÃO;1500;11,4;MINI PÃO, francês, de sal, fabricado com matéria prima de primeira qualidade, isentos de matéria terrosa, parasitos e em perfeito estado de conservação, de acordo com as Normas e/ou Resoluções da Anvisa/MS. Critérios de conferencia e inspeção no recebimento: visual, por cheiro, tato e pesagem.;false;homologado;11;false;NA;NA;KG;NA;11;/pregoes/doc/pregao/1501480000012014;10,82;NA;ALTO
6504;2014-03-12T13:30:00;2014-02-21T08:00:00;2014-02-21T08:00:00;2014-02-21;Praça Municipal, Lote 01, Bloco A, 7º Andar, Ala a - /DF;Secretário de Recursos Materiais;1,0000105000012E+016;O Edital estará disponível no endereço eletrônico www.comprasnet.gov.br, n o sítio do TJDFT (www.tjdft.jus.br), bem como n a CPL, localizada na Praça Municipal, Lote 1, F órum Milton Sebastião Barbosa, Bloco A , 7º an dar, Ala A , Sala 7.10, Brasília/DF, Cep 70.09 4-900, ao custo de R$ 5,00 (cinco) reais.;5;RAFAEL ARCANJO REIS;12014;NA;18.361/2013;Pregão Eletrônico Contratação de emp resa especializada para fornecimento de gêneros alimentícios perecíveis, por demanda, durante o exercício de 2014, nos termos do edital e dos seus anexos.;Publicado;Eletrônico;Nacional;100001;PÃO;2800;12562,66;PÃO, TIPO DE FORMA, INGREDIENTES FARINHA DE TRIGO INTEGRAL, PESO 500 G;false;homologado;8200;false;NA;NA;PACOTE 500,00 G;8176;8176;/pregoes/doc/pregao/1000010000012014;2,92;297325;NORMAL
6505;2014-03-12T13:30:00;2014-02-21T08:00:00;2014-02-21T08:00:00;2014-02-21;Praça Municipal, Lote 01, Bloco A, 7º Andar, Ala a - /DF;Secretário de Recursos Materiais;1,0000105000012E+016;O Edital estará disponível no endereço eletrônico www.comprasnet.gov.br, n o sítio do TJDFT (www.tjdft.jus.br), bem como n a CPL, localizada na Praça Municipal, Lote 1, F órum Milton Sebastião Barbosa, Bloco A , 7º an dar, Ala A , Sala 7.10, Brasília/DF, Cep 70.09 4-900, ao custo de R$ 5,00 (cinco) reais.;5;RAFAEL ARCANJO REIS;12014;NA;18.361/2013;Pregão Eletrônico Contratação de emp resa especializada para fornecimento de gêneros alimentícios perecíveis, por demanda, durante o exercício de 2014, nos termos do edital e dos seus anexos.;Publicado;Eletrônico;Nacional;100001;PÃO;600;3488;PÃO, TIPO DE FORMA INTEGRAL, INGREDIENTES FARINHA DE TRIGO ENRIQUECIDA COM    FERRO E ÁCIDO FÓ-, PESO 450 A 500 G, APRESENTAÇÃO FATIADO, PRAZO MÍNIMO       VALIDADE 7 DIAS;false;homologado;1850;false;NA;NA;PACOTE 450,00 G;1848;1848;/pregoes/doc/pregao/1000010000012014;3,08;332463;NORMAL
6506;2014-03-12T13:30:00;2014-02-21T08:00:00;2014-02-21T08:00:00;2014-02-21;Praça Municipal, Lote 01, Bloco A, 7º Andar, Ala a - /DF;Secretário de Recursos Materiais;1,0000105000012E+016;O Edital estará disponível no endereço eletrônico www.comprasnet.gov.br, n o sítio do TJDFT (www.tjdft.jus.br), bem como n a CPL, localizada na Praça Municipal, Lote 1, F órum Milton Sebastião Barbosa, Bloco A , 7º an dar, Ala A , Sala 7.10, Brasília/DF, Cep 70.09 4-900, ao custo de R$ 5,00 (cinco) reais.;5;RAFAEL ARCANJO REIS;12014;NA;18.361/2013;Pregão Eletrônico Contratação de emp resa especializada para fornecimento de gêneros alimentícios perecíveis, por demanda, durante o exercício de 2014, nos termos do edital e dos seus anexos.;Publicado;Eletrônico;Nacional;100001;PÃO QUEIJO;3000;46402,5;PÃO QUEIJO, APRESENTAÇÃO CONGELADO, TAMANHO PEQUENO, SABOR ALHO, PRAZO        VALIDADE 180 DIAS;false;homologado;21000;false;NA;NA;SACO 1,00 KG;NA;21000;/pregoes/doc/pregao/1000010000012014;7;217265;NORMAL
6534;2014-02-27T10:00:00;2014-02-17T09:00:00;2014-02-17T09:00:00;2014-02-17;Anexo Ii-b Palacio do Planalto Sala 114 Térreo - /DF;Pregoeira;1,1010105000012E+016;O presente Edital poderá se r retirado pelo site www.comprasnet.gov.br ou s er solicitado pelo e-mail: vpr.licitacao@presid encia.gov.br;5;HELEN GONCALVES DIAS;12014;NA;300000027201421;Pregão Eletrônico A presente licitaç ão tem por objeto a aquisição de suprimentos pa ra abastecimento da Copa da Vice-Presidência da República;Publicado;Eletrônico;Nacional;110101;PÃO;1000;3430;PÃO, TIPO DE FORMA, INGREDIENTES FARINHA DE TRIGO INTEGRAL, PESO 500 G;false;cancelado na aceitação;3996;false;NA;NA;PACOTE 500,00 G;NA;3996;/pregoes/doc/pregao/1101010000012014;4;297325;NORMAL
9165;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;2500;9;Pão de leite (tipo cachorrinho), com peso líquido do produto de 25g (unidade), conforme especificação complementar.;false;homologado;9;false;NA;NA;QUILOGRAMA;NA;9;/pregoes/doc/pregao/1200760000012014;9;1473;ALTO
9166;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;5500;8,8;Pão de leite (tipo cachorrinho), com peso líquido do produto (unidade) de 50g, conforme especificação complementar.;false;homologado;9;false;NA;NA;QUILOGRAMA;NA;9;/pregoes/doc/pregao/1200760000012014;8,8;1473;NORMAL
9167;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;2300;4,5;Pão de leite e de forma, fatiado com superfície lisa, macia e brilhante, não quebradiças, miolo consistente sedoso e macio, pacote com 500 g, conforme especificação complementar.;false;homologado;5;false;NA;NA;PACOTE 00000500,00 G;NA;5;/pregoes/doc/pregao/1200760000012014;4,5;1473;NORMAL
9168;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;500;5,5;Pão integral 7 grãos, de forma, fatias não quebradiças, miolo consistente e macio, pacote com 400g, conforme especificação complementar.;false;homologado;6;false;NA;NA;PACOTE 00000400,00 G;NA;6;/pregoes/doc/pregao/1200760000012014;5,5;1473;NORMAL
9169;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;5500;0,6;Pão, doce, com peso líquido do produto (unidade) de 50g, distribuído, qualitativamente, da seguinte forma: 25% com cobertura de creme, 25% com cobertura de morango, 25% com cobertura de baunilha, 25% com cobertura de chocolate, conforme especificação complementar.;false;homologado;1;false;NA;NA;UNIDADE;NA;1;/pregoes/doc/pregao/1200760000012014;0,6;1473;NORMAL
9170;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;7200;0,6;Pão, doce, tipo cuquinha e peso líquido do produto de 50g (unidade), conforme especificação complementar.;false;homologado;1;false;NA;NA;UNIDADE;NA;1;/pregoes/doc/pregao/1200760000012014;0,6;1473;NORMAL
9171;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;200;9;Pão, tipo baguete francesa, longo, com peso líquido do produto (unidade) de 120g, conforme especificação complementar.;false;homologado;9;false;NA;NA;QUILOGRAMA;NA;9;/pregoes/doc/pregao/1200760000012014;9;1473;ALTO
9172;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;6000;7,9;Pão, tipo francês (cacetinho), com peso líquido do produto (unidade) de 50g, conforme especificação complementar.;false;homologado;8;false;NA;NA;QUILOGRAMA;NA;8;/pregoes/doc/pregao/1200760000012014;7,9;1473;NORMAL
9173;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;3200;8,5;Pão, tipo francês (cacetinho), mini, com peso líquido do produto (unidade) de 25g, conforme especificação complementar.;false;homologado;9;false;NA;NA;QUILOGRAMA;NA;9;/pregoes/doc/pregao/1200760000012014;8,5;1473;NORMAL
9174;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;6200;9,2;Pão, tipo hambúrguer, com peso líquido do produto (unidade) de 50g, conforme especificação complementar.;false;homologado;9;false;NA;NA;QUILOGRAMA;NA;9;/pregoes/doc/pregao/1200760000012014;9,2;1473;ALTO
9175;2014-01-23T13:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Rst 287- Km 232  Caixa Postal 341. - /RS;Ordenador de Despesas;1,2007605000012E+016;NA;5;RAMIRO KIRSCH PINHEIRO;12014;NA;6,72730094272014E+016;Pregão Eletrônico Registro de Preço para eventual aquisição de Gêneros de Padaria p ara atender às necessidades do Serviço de Subsi stência da Base Aérea de Santa Maria.;Publicado;Eletrônico;Nacional;120076;PÃO;7200;0,8;Pão, tipo siri, com recheio de queijo tipo mozzarella ou prato e peso líquido do produto (unidade) de 50g, conforme especificação complementar.;false;homologado;1;false;NA;NA;UNIDADE;NA;1;/pregoes/doc/pregao/1200760000012014;0,8;1473;NORMAL
11248;2014-03-28T13:30:00;2014-03-18T08:30:00;2014-03-18T08:30:00;2014-03-18;Estrada Dos Pioneiros, 3131 - Jardim Morumbi - /PR;Pregoeira;1,5014805000012E+016;NA;5;MARIA ELENI CURTI;12014;NA;3,06400028820149E+015;Pregão Eletrônico Aquisição de gêner os alimentícios para atender a UTFPR Câmpus L ondrina.;Publicado;Eletrônico;Nacional;150148;PÃO;1500;11,4;MINI PÃO, francês, de sal, fabricado com matéria prima de primeira qualidade, isentos de matéria terrosa, parasitos e em perfeito estado de conservação, de acordo com as Normas e/ou Resoluções da Anvisa/MS. Critérios de conferencia e inspeção no recebimento: visual, por cheiro, tato e pesagem.;false;homologado;11;false;NA;NA;KG;NA;11;/pregoes/doc/pregao/1501480000012014;10,82;NA;ALTO
